"","ID","theta1","theta2","a_sum","b_sum","c_sum","a01","a02","a03","a04","a05","a06","a07","a08","a09","a10","b01","b02","b03","b04","b05","b06","b07","b08","b09","b10","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10"
"785",785,-1.61877687231096,-0.664448403238585,2,3,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"786",786,-0.504133548434393,-0.522968017635115,3,4,5,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"787",787,1.08921063672112,0.291892903195901,6,7,5,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0
"788",788,-1.59885438530014,-1.79285646884994,4,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"789",789,-1.81789725479873,-1.44931375972147,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"790",790,-0.313840933354024,-0.818538940093951,5,3,2,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"791",791,-0.00508132488328722,0.688193239829063,5,8,3,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"792",792,-0.666190422897818,-0.916152388593864,4,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"793",793,1.09604457730521,0.439849808507945,7,7,5,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1
"794",794,-0.46168506181625,1.03909878784275,3,5,5,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
"795",795,0.577002276777533,-0.872558765350962,8,5,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"796",796,0.548314343953044,0.869937591186944,5,7,7,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
"797",797,0.468028237721671,0.204639956171233,4,4,5,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
"798",798,-0.33260080694154,-0.439781317064524,4,5,6,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"799",799,0.251012097517918,0.149290711282284,8,3,6,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
"800",800,0.969121039134213,0.15240499546251,7,4,4,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"801",801,0.62620532629905,-0.00910447110740098,6,4,3,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"802",802,-0.314219154861624,-0.825487957205836,6,4,5,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
"803",803,0.268670577654088,1.21258309226203,6,7,10,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"804",804,0.513517646978469,1.48342647357574,3,5,6,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
"805",805,-0.146397954702309,0.624919523473928,6,7,7,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
"806",806,-0.336068507484453,0.585665104476525,5,3,4,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"807",807,-1.16593732066344,1.03495083842626,1,6,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
"808",808,0.489747832732751,3.25393422934816,3,8,9,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"809",809,0.462938591163738,0.0156539494158856,8,4,4,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
"810",810,0.727023573698076,-1.00119687394115,6,4,4,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"811",811,-2.44451896902285,-1.89932208558927,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"812",812,-0.989962174927971,-1.721185370266,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"813",813,-0.252495312554805,0.117961382710816,6,4,6,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"814",814,0.749887193159411,-0.392575426192273,9,7,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"815",815,-0.0113116230076416,0.490868788972482,4,7,6,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0
"816",816,1.32049457101641,0.10239691148293,9,8,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"817",817,-1.13877242830322,0.802490590948275,1,2,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"818",818,1.51129584922793,0.592433653119697,8,7,4,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
"819",819,-1.36022003464151,-0.235892571598422,3,3,6,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
"820",820,-0.580840230903633,-1.51224395894051,5,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"821",821,-1.26347439291864,-0.865192108404427,3,3,4,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"822",822,0.868597218341983,0.41709894185625,6,6,7,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1
"823",823,-0.411492222977874,0.267870669885652,4,4,6,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"824",824,0.0137863645229019,1.35421840479867,5,6,6,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
"825",825,-1.10036209280723,0.636680969157912,4,4,8,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0
"826",826,-0.628871439833914,-0.396315753797428,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"827",827,0.233405701308038,-0.871411076525978,6,4,2,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"828",828,-1.23224840553849,-1.97657806100509,4,4,3,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"829",829,-2.00076348722849,-0.0250695691166576,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
"830",830,-1.31317649959638,-1.18450077417107,2,3,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"831",831,1.12949410584615,0.69664563676661,6,8,6,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"832",832,-0.773842090071067,-0.260763977059062,5,6,7,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0
"833",833,1.39285488443149,-0.0254703088630475,7,7,5,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"834",834,1.52301424948255,1.10362452184862,8,6,6,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
"835",835,0.24618218594792,-0.578345898938162,5,3,5,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
"836",836,1.51047299819736,-1.018780309198,10,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"837",837,-1.75367564567788,-1.27926226539973,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"838",838,-0.440212633062999,-0.977765016222408,6,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"839",839,-0.0638813698022482,0.161248345073157,2,5,6,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
"840",840,-0.170370058104742,0.6884037705614,3,8,5,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0
"841",841,-0.635740783240473,-0.67957533909334,4,4,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"842",842,1.82008370446302,2.83022849335632,3,7,10,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
"843",843,0.063882474735648,-0.85783748533223,8,2,3,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"844",844,0.0425352778053209,0.0687378263368331,6,6,3,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"845",845,1.06616459695703,0.0593079312979103,6,5,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"846",846,-0.670768787771691,0.625703190399553,3,6,7,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0
"847",847,-0.953278700096814,-0.161412712328491,2,3,6,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
"848",848,1.51698517182685,0.293537347597114,8,6,5,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
"849",849,1.07629801596188,1.72190856576327,6,7,8,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
"850",850,-0.236318385516736,0.184886918979941,4,6,7,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
"851",851,0.160749603331945,0.813126006343045,8,6,8,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
"852",852,-1.16497610876466,0.996252712065875,2,5,6,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"853",853,1.2817997899012,0.478752290777428,8,8,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"854",854,-1.13729061232395,-0.865250056588631,3,4,3,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"855",855,1.60361662188696,2.41623120333716,6,7,7,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1
"856",856,-0.447295999850216,-0.598050785274626,4,3,7,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1
"857",857,-1.07107914780373,-1.45572215859515,4,3,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"858",858,-0.478453453890673,-0.129354052089398,4,6,2,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"859",859,-0.284850154942441,0.538956703382997,3,6,7,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0
"860",860,1.99891224870877,0.813282175239721,8,5,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"861",861,0.873011817424462,0.705249639091878,8,5,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
"862",862,0.255357091849483,-0.00861184957958264,5,4,3,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"863",863,-1.22881889770977,-1.17783716211757,3,4,5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
"864",864,-1.53750500162467,0.0374836265802063,3,7,6,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0
"865",865,0.276035096875401,-0.55885289560698,6,4,4,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"866",866,2.27771759587562,2.14425334568823,8,10,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
"867",867,-0.841310075437801,-2.3806985967491,6,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"868",868,1.29691133330245,0.662132789831988,6,9,5,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
"869",869,-0.378266934960931,-0.534929586059059,6,1,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"870",870,1.64943051893491,1.2361503647907,7,6,5,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"871",871,-0.688991025821772,-1.28416236262715,4,3,3,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"872",872,-0.0523652250002158,0.301127964583482,6,5,5,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
"873",873,-0.920965337216304,-0.983512759323065,7,3,3,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"874",874,1.1318785515295,0.433057804401982,6,7,4,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
"875",875,1.85325977435016,0.716721687372778,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"876",876,1.34086411768033,2.03788377679836,7,5,9,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
"877",877,1.2492885404937,0.132196322601696,9,5,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"878",878,1.17622884551534,2.01640195929064,4,7,7,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0
"879",879,1.12794875749043,1.03092078008013,6,7,7,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0
"880",880,-0.317980064904811,0.0895660173819512,3,2,7,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0
"881",881,1.19992583545521,-0.373673101643771,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"882",882,-0.826141261069386,-0.857402097869779,4,3,4,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"883",883,-0.257728209221394,-0.0630513578531052,4,3,5,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
"884",884,0.154433379194295,1.96033779786357,4,8,10,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"885",885,-0.0405020290429823,0.978033666885815,4,4,8,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
"886",886,0.602139059159734,0.190027076429466,7,5,7,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
"887",887,-1.97834224788918,0.180246542236634,2,2,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1
"888",888,0.133745598905208,-1.18079322769149,5,8,3,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"889",889,-0.861857157937507,-0.462479305656381,4,4,4,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"890",890,0.175176619808969,0.509495911076554,7,5,6,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
"891",891,-1.38621267458212,-0.32939686667062,3,3,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"892",892,0.227432618588655,0.746051625019543,3,7,9,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
"893",893,-0.93387158621715,-0.99981836165549,3,2,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"894",894,1.80403905074937,1.36306860592828,10,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
"895",895,1.06277367368292,-0.26500605486013,8,4,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"896",896,-1.19845294857938,-0.0157209241325941,3,5,4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
"897",897,0.219487180451147,0.19801662159879,7,7,5,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
"898",898,-0.0008787521144617,-0.609588096238554,4,2,6,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
"899",899,-0.140646375661553,0.783493499090808,2,5,7,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0
"900",900,-0.191269966441369,0.613081008639592,4,4,6,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"901",901,-1.01790900929985,-0.738588262425499,4,4,5,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
"902",902,0.146063755181617,-1.51665959803134,6,6,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903",903,0.0206966501875749,0.498214833408122,4,6,6,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"904",904,0.129134245669778,2.70978693653067,2,6,8,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
"905",905,1.68212243352414,0.196489332247267,6,8,3,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
"906",906,-0.247802893008208,-0.833979704053265,7,4,3,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"907",907,0.146173681876902,1.28436674691127,4,7,9,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"908",908,-0.124359341704993,0.040236487091173,5,5,3,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"909",909,0.0368494641525781,0.485041089637812,4,7,7,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
"910",910,0.0592933129444636,0.391666017345629,5,7,5,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0
"911",911,2.41453279679415,2.04627704631603,8,8,9,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"912",912,-1.32127892034246,-0.731701521237498,5,4,3,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"913",913,-0.0332395830298341,0.20803790633279,3,7,5,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
"914",914,-1.01078833126773,-2.07222276781084,3,6,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"915",915,1.37549364367998,-0.353867856986132,8,4,5,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"916",916,0.96447044405226,0.934911144979671,6,7,7,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
"917",917,2.35327328925042,0.150687162920667,6,8,6,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
"918",918,-1.39731640215782,-1.93713298597406,4,3,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"919",919,0.405834803740056,0.309102937214663,7,5,6,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0
"920",920,0.135926251902288,2.62387145914775,4,8,10,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"921",921,0.918544829093805,-1.63564133902255,7,4,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"922",922,-0.677219693104692,0.309764192685985,1,4,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
"923",923,0.324687187027552,-0.387971512253597,4,5,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
"924",924,1.29686591275696,-0.664634889559583,9,7,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"925",925,1.20351971494639,-0.0514290149981734,10,5,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
"926",926,0.851019067015587,1.43151365884802,3,7,8,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
"927",927,0.0190368491230877,-0.184426207266143,5,4,4,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
"928",928,0.144585611447697,0.195377935720933,6,5,3,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"929",929,2.35474365749187,1.95459507497921,6,9,5,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
"930",930,0.44012362244263,0.306561624141018,5,5,6,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0
"931",931,0.908358008730273,-0.581428033284399,7,6,2,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"932",932,-1.60407635302015,-0.720756936080818,2,4,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
"933",933,-0.595448568254269,0.600395387844802,1,4,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
"934",934,-0.536972771924795,0.153624629595986,4,2,5,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"935",935,0.611595457851416,-0.63072739629301,9,7,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"936",936,-0.338111673725793,-0.658540916527309,5,3,4,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"937",937,-0.892988935335952,-0.296610670128373,4,6,3,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
"938",938,-0.882155508940513,-0.366261042127881,3,3,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
"939",939,0.937078218078849,-1.3086109372042,10,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"940",940,1.94189547927902,0.42777977860031,8,5,4,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"941",941,1.28673879911038,0.530332539631411,8,8,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
